Date and Time,Distance,HWS hub,DIRECTION hub,HWS hub availability,RWS2 availability,RWS3 availability,Shear,Veer,RWS2,RWS3,CNR2,CNR3,Tilt,Roll,U high,U low,V high,V low,HEIGHT high,HEIGHT low,HWS high,HWS low,DIRECTION high,DIRECTION low,HWS high Availability,HWS low Availability
23/10/2020 16:10,600,3.78,63.96,1,1,1,0.65,-0.19,2.5667,0.7857,-17.98,-17.64,5.04,-0.01,4.38,1.73,4.21,3.45,207.95,103.4,6.08,3.86,43.84,63.33,1,1
23/10/2020 16:10,700,4.04,66.46,1,1,1,0.51,-0.2,2.5953,0.6625,-19.75,-19.47,5.04,-0.01,4.56,1.69,4.05,3.75,225.44,103.46,6.09,4.11,41.61,65.78,1,1
23/10/2020 16:20,50,3.7,65.65,1,1,1,0.88,-0.16,2.4336,0.6537,-13.12,-13.48,5.03,-0.01,1.81,1.6,3.66,3.45,111.75,103.03,4.09,3.8,63.75,65.16,1,1
23/10/2020 16:20,140,3.48,63.96,1,1,1,0.97,-0.13,2.3723,0.7147,-10.13,-10.9,5.03,-0.01,2.18,1.6,3.84,3.21,127.49,103.09,4.41,3.59,60.46,63.57,1,1
23/10/2020 16:20,150,3.47,63.8,1,1,1,0.93,-0.13,2.3645,0.7207,-9.71,-10.56,5.03,-0.01,2.2,1.6,3.81,3.19,129.23,103.1,4.4,3.56,59.93,63.39,1,1
23/10/2020 16:20,160,3.46,63.62,1,1,1,0.88,-0.14,2.3697,0.7316,-9.27,-10.19,5.03,-0.01,2.24,1.6,3.77,3.18,130.98,103.1,4.39,3.56,59.3,63.19,1,1
23/10/2020 16:20,170,3.52,63.88,1,1,1,0.8,-0.16,2.3903,0.7283,-8.89,-9.85,5.03,-0.01,2.29,1.61,3.77,3.22,132.73,103.11,4.41,3.6,58.75,63.4,1,1
23/10/2020 16:20,178,3.54,63.84,1,1,1,0.77,-0.16,2.4091,0.736,-8.65,-9.61,5.03,-0.01,2.32,1.63,3.79,3.24,134.13,103.11,4.44,3.63,58.49,63.36,1,1
23/10/2020 16:20,180,3.55,63.81,1,1,1,0.76,-0.16,2.4144,0.7392,-8.61,-9.56,5.03,-0.01,2.33,1.63,3.8,3.25,134.48,103.11,4.45,3.64,58.44,63.32,1,1
23/10/2020 16:20,190,3.57,63.63,1,1,1,0.75,-0.15,2.4321,0.7525,-8.44,-9.34,5.03,-0.01,2.38,1.65,3.82,3.26,136.23,103.12,4.5,3.65,58.12,63.16,1,1
23/10/2020 16:20,200,3.63,63.66,1,1,1,0.72,-0.15,2.4701,0.7629,-8.36,-9.21,5.03,-0.01,2.43,1.67,3.87,3.31,137.98,103.13,4.57,3.71,57.86,63.19,1,1
23/10/2020 16:20,210,3.71,63.82,1,1,1,0.66,-0.16,2.5168,0.7708,-8.37,-9.16,5.03,-0.01,2.49,1.7,3.9,3.39,139.73,103.13,4.63,3.79,57.46,63.32,1,1
23/10/2020 16:20,300,3.7,62.93,1,1,1,0.67,-0.14,2.548,0.8208,-10.28,-10.64,5.03,-0.01,2.82,1.74,4.09,3.35,155.47,103.19,4.97,3.78,55.4,62.5,1,1
23/10/2020 16:20,400,3.64,62.69,1,1,1,0.55,-0.17,2.5154,0.8271,-13.17,-13.25,5.03,-0.01,3.12,1.73,3.79,3.27,172.96,103.25,4.91,3.7,50.54,62.15,1,1
23/10/2020 16:20,500,3.54,62.2,1,1,1,0.62,-0.15,2.4757,0.8338,-15.71,-15.45,5.03,-0.01,3.46,1.71,3.99,3.18,190.45,103.32,5.28,3.61,49.08,61.72,1,1
23/10/2020 16:20,600,3.46,63.06,1,1,1,0.6,-0.15,2.3801,0.7639,-17.74,-17.43,5.03,-0.01,3.68,1.63,3.94,3.13,207.94,103.38,5.39,3.53,46.98,62.56,1,1
23/10/2020 16:20,700,3.93,66.84,1,1,1,0.43,-0.17,2.4885,0.6085,-19.5,-19.22,5.03,-0.01,3.87,1.6,3.97,3.65,225.43,103.44,5.55,3.98,45.75,66.27,1,1
23/10/2020 16:30,50,3.68,73.07,1,1,1,0.52,-0.12,1.9941,0.1531,-12.95,-13.36,5.03,-0.01,1.23,1.11,3.7,3.57,111.74,103.03,3.9,3.74,71.66,72.71,1,1
23/10/2020 16:30,140,3.38,71.45,1,1,1,1.28,-0.12,1.9554,0.2433,-10.02,-10.82,5.03,-0.01,1.71,1.14,4.28,3.32,127.48,103.08,4.61,3.51,68.18,71.08,1,1
23/10/2020 16:30,150,3.4,71.28,1,1,1,1.24,-0.11,1.9761,0.254,-9.6,-10.5,5.03,-0.01,1.75,1.15,4.33,3.34,129.23,103.09,4.67,3.53,67.98,70.93,1,1
23/10/2020 16:30,160,3.47,71.25,1,1,1,1.14,-0.12,2.0143,0.2611,-9.14,-10.14,5.03,-0.01,1.8,1.18,4.37,3.4,130.98,103.1,4.72,3.6,67.65,70.89,1,1
23/10/2020 16:30,170,3.58,71.51,1,1,1,1.05,-0.12,2.0567,0.2527,-8.76,-9.81,5.03,-0.01,1.84,1.2,4.45,3.5,132.73,103.1,4.82,3.7,67.52,71.14,1,1
23/10/2020 16:30,178,3.63,71.6,1,1,1,1.02,-0.12,2.0802,0.2507,-8.51,-9.57,5.03,-0.01,1.88,1.21,4.53,3.55,134.13,103.11,4.9,3.75,67.44,71.22,1,1
23/10/2020 16:30,180,3.64,71.59,1,1,1,1.01,-0.12,2.0846,0.2518,-8.47,-9.53,5.03,-0.01,1.89,1.21,4.53,3.55,134.48,103.11,4.91,3.75,67.37,71.21,1,1
23/10/2020 16:30,190,3.69,71.39,1,1,1,0.98,-0.11,2.1217,0.2658,-8.28,-9.31,5.03,-0.01,1.92,1.24,4.62,3.6,136.22,103.11,5,3.8,67.42,71.05,1,1
23/10/2020 16:30,200,3.66,71.01,1,1,1,1,-0.09,2.1239,0.2856,-8.21,-9.19,5.03,-0.01,1.94,1.25,4.67,3.56,137.97,103.12,5.06,3.78,67.44,70.72,1,1
23/10/2020 16:30,210,3.62,70.72,1,1,1,1.02,-0.09,2.1175,0.3002,-8.22,-9.13,5.03,-0.01,1.96,1.25,4.7,3.52,139.72,103.13,5.09,3.74,67.32,70.45,1,1
23/10/2020 16:30,300,4.02,71.92,1,1,1,0.54,-0.09,2.2476,0.2451,-10.16,-10.6,5.03,-0.01,2.02,1.29,4.69,3.88,155.46,103.18,5.11,4.09,66.67,71.62,1,1
23/10/2020 16:30,400,4.1,71.97,1,1,1,0.42,-0.09,2.2783,0.2455,-13.11,-13.3,5.03,-0.01,2.17,1.31,4.67,3.94,172.94,103.24,5.15,4.15,65.14,71.67,1,1
23/10/2020 16:30,500,3.89,72.16,1,1,1,0.55,-0.09,2.1592,0.2191,-15.62,-15.66,5.03,-0.01,2.39,1.23,5,3.76,190.43,103.3,5.54,3.96,64.46,71.88,1,1
23/10/2020 16:30,600,3.87,72,1,1,1,0.48,-0.09,2.1542,0.2301,-17.68,-17.57,5.03,-0.01,2.55,1.23,4.89,3.73,207.92,103.36,5.51,3.93,62.43,71.7,1,1
23/10/2020 16:30,700,3.92,71.93,1,1,1,0.43,-0.1,2.1851,0.2395,-19.41,-19.11,5.03,-0.01,2.79,1.25,4.81,3.77,225.4,103.42,5.56,3.98,59.86,71.6,1,1
23/10/2020 16:40,50,3.83,68.29,1,1,1,1.42,-0.18,2.4191,0.5091,-12.35,-12.79,5.03,-0.01,1.81,1.52,4.11,3.7,111.74,103.03,4.49,4,66.19,67.75,1,1
23/10/2020 16:40,140,3.96,67.16,1,1,1,1.19,-0.07,2.5272,0.5796,-9.39,-10.25,5.03,-0.01,2.22,1.61,4.79,3.78,127.48,103.09,5.28,4.1,65.17,66.94,1,1
23/10/2020 16:40,150,3.97,67.32,1,1,1,1.08,-0.09,2.5211,0.5729,-8.95,-9.95,5.03,-0.01,2.25,1.6,4.73,3.78,129.23,103.09,5.23,4.1,64.59,67.03,1,1
23/10/2020 16:40,160,3.95,67.34,1,1,1,1.04,-0.1,2.5082,0.5702,-8.5,-9.58,5.03,-0.01,2.28,1.59,4.71,3.76,130.98,103.1,5.23,4.08,64.2,67.02,1,1
23/10/2020 16:40,170,3.98,67.7,1,1,1,1.01,-0.11,2.5042,0.55,-8.15,-9.27,5.03,-0.01,2.31,1.58,4.76,3.79,132.73,103.1,5.3,4.11,64.08,67.36,1,1
23/10/2020 16:40,178,4.03,68.13,1,1,1,0.97,-0.12,2.5091,0.528,-7.92,-9.05,5.03,-0.01,2.35,1.57,4.82,3.84,134.13,103.11,5.36,4.15,63.95,67.75,1,1
23/10/2020 16:40,180,4.03,68.14,1,1,1,0.97,-0.12,2.511,0.5279,-7.88,-9.01,5.03,-0.01,2.36,1.57,4.82,3.84,134.48,103.11,5.37,4.15,63.9,67.75,1,1
23/10/2020 16:40,190,4.15,68.65,1,1,1,0.87,-0.14,2.5505,0.5076,-7.7,-8.8,5.03,-0.01,2.41,1.58,4.87,3.96,136.23,103.12,5.43,4.27,63.63,68.22,1,1
23/10/2020 16:40,200,4.26,69.18,1,1,1,0.76,-0.16,2.5782,0.4836,-7.61,-8.69,5.03,-0.01,2.45,1.58,4.85,4.06,137.97,103.12,5.43,4.36,63.18,68.69,1,1
23/10/2020 16:40,210,4.31,69.59,1,1,1,0.68,-0.17,2.5793,0.4608,-7.63,-8.64,5.03,-0.01,2.48,1.57,4.8,4.11,139.72,103.13,5.4,4.4,62.64,69.04,1,1
23/10/2020 16:40,300,4.06,68.34,1,1,1,0.86,-0.12,2.5091,0.5144,-9.71,-10.14,5.03,-0.01,2.79,1.56,5.23,3.87,155.46,103.18,5.93,4.17,61.93,67.97,1,1
23/10/2020 16:40,400,4.49,69.14,1,1,1,0.54,-0.09,2.692,0.4936,-12.65,-12.8,5.03,-0.01,2.76,1.65,5.37,4.26,172.95,103.24,6.04,4.57,62.83,68.85,1,1
23/10/2020 16:40,500,4.53,69.61,1,1,1,0.32,-0.11,2.6687,0.4622,-15.22,-15.19,5.03,-0.01,2.78,1.62,4.82,4.28,190.43,103.3,5.57,4.57,60,69.26,1,1
23/10/2020 16:40,600,4.1,70.13,1,1,1,0.55,-0.09,2.4001,0.3793,-17.3,-17.23,5.03,-0.01,2.99,1.44,5.36,3.92,207.92,103.36,6.14,4.17,60.8,69.84,1,1
23/10/2020 16:40,700,4.13,70.89,1,1,1,0.55,-0.09,2.372,0.3278,-19.01,-18.71,5.03,-0.01,3.25,1.4,5.57,3.96,225.41,103.42,6.44,4.2,59.74,70.58,1,1
23/10/2020 16:50,50,3.62,67.31,1,1,1,1.56,-0.36,2.3741,0.5826,-12.25,-12.6,5.03,-0.01,1.95,1.53,3.84,3.47,111.74,103.03,4.31,3.8,63.11,66.23,1,1
23/10/2020 16:50,140,4.01,67.08,1,1,1,1.17,-0.22,2.5885,0.6243,-9.22,-10.08,5.03,-0.01,2.57,1.66,4.66,3.81,127.48,103.09,5.32,4.16,61.12,66.41,1,1
23/10/2020 16:50,150,4,67.46,1,1,1,1.16,-0.23,2.5607,0.5976,-8.8,-9.75,5.03,-0.01,2.63,1.63,4.7,3.81,129.23,103.09,5.39,4.14,60.81,66.76,1,1
23/10/2020 16:50,160,3.96,67.15,1,1,1,1.19,-0.21,2.5537,0.6117,-8.36,-9.36,5.03,-0.01,2.69,1.64,4.75,3.77,130.98,103.1,5.46,4.11,60.51,66.49,1,1
23/10/2020 16:50,170,3.93,66.74,1,1,1,1.21,-0.2,2.5585,0.6336,-8,-9.03,5.03,-0.01,2.74,1.65,4.81,3.73,132.73,103.11,5.54,4.08,60.29,66.13,1,1
23/10/2020 16:50,178,3.91,66.38,1,1,1,1.21,-0.18,2.5639,0.6529,-7.78,-8.8,5.03,-0.01,2.78,1.66,4.84,3.71,134.13,103.11,5.58,4.06,60.11,65.81,1,1
23/10/2020 16:50,180,3.92,66.34,1,1,1,1.2,-0.18,2.5668,0.6553,-7.74,-8.76,5.03,-0.01,2.79,1.67,4.85,3.71,134.48,103.11,5.59,4.06,60.09,65.78,1,1
23/10/2020 16:50,190,3.94,65.94,1,1,1,1.17,-0.17,2.5962,0.6824,-7.56,-8.56,5.03,-0.01,2.83,1.7,4.9,3.71,136.23,103.12,5.66,4.08,59.96,65.43,1,1
23/10/2020 16:50,200,3.98,65.77,1,1,1,1.11,-0.16,2.6281,0.6991,-7.47,-8.44,5.03,-0.01,2.86,1.72,4.92,3.74,137.98,103.12,5.7,4.12,59.83,65.28,1,1
23/10/2020 16:50,210,4.03,65.81,1,1,1,1.05,-0.15,2.6543,0.7029,-7.46,-8.39,5.03,-0.01,2.88,1.74,4.95,3.78,139.73,103.13,5.72,4.16,59.77,65.34,1,1
23/10/2020 16:50,300,4.4,66.98,1,1,1,0.62,-0.16,2.7929,0.6689,-9.38,-9.73,5.03,-0.01,3.04,1.79,4.94,4.12,155.46,103.19,5.8,4.49,58.38,66.49,1,1
23/10/2020 16:50,400,4.33,66.7,1,1,1,0.54,-0.16,2.7591,0.6792,-12.33,-12.41,5.03,-0.01,3.32,1.78,4.77,4.03,172.95,103.25,5.81,4.41,55.18,66.19,1,1
23/10/2020 16:50,500,4.1,67.14,1,1,1,0.78,-0.11,2.5984,0.606,-14.93,-14.79,5.03,-0.01,3.7,1.66,5.68,3.86,190.44,103.31,6.78,4.2,56.91,66.77,1,1
23/10/2020 16:50,600,3.96,67.39,1,1,1,0.85,-0.09,2.498,0.5648,-17.01,-16.83,5.03,-0.01,3.96,1.58,6.22,3.75,207.93,103.37,7.37,4.07,57.48,67.08,1,1
23/10/2020 16:50,700,4.11,68.74,1,1,1,0.73,-0.1,2.5077,0.4884,-18.72,-18.3,5.03,-0.01,4.17,1.55,6.18,3.92,225.42,103.43,7.45,4.21,56,68.4,1,1
23/10/2020 17:00,50,3.6,66.82,1,1,1,2.16,-0.19,2.4007,0.5883,-12.13,-12.56,5.03,-0.01,1.96,1.55,4.13,3.51,111.75,103.03,4.57,3.84,64.57,66.24,1,1
23/10/2020 17:00,140,3.91,67.69,1,1,1,1.55,-0.21,2.5207,0.5726,-9.16,-10.05,5.03,-0.01,2.69,1.6,5.03,3.78,127.49,103.09,5.71,4.1,61.87,67.03,1,1
23/10/2020 17:00,150,3.69,66.84,1,1,1,1.72,-0.18,2.4331,0.5944,-8.75,-9.74,5.03,-0.01,2.75,1.57,5.05,3.57,129.23,103.1,5.75,3.89,61.47,66.28,1,1
23/10/2020 17:00,160,3.61,66.42,1,1,1,1.76,-0.17,2.3996,0.6071,-8.29,-9.39,5.03,-0.01,2.81,1.56,5.08,3.48,130.98,103.1,5.8,3.81,61.05,65.88,1,1
23/10/2020 17:00,170,3.69,66.48,1,1,1,1.61,-0.18,2.444,0.617,-7.93,-9.08,5.03,-0.01,2.87,1.58,5.07,3.54,132.73,103.11,5.83,3.88,60.45,65.91,1,1
23/10/2020 17:00,178,3.82,66.94,1,1,1,1.44,-0.21,2.4906,0.6078,-7.71,-8.85,5.03,-0.01,2.93,1.6,5.03,3.65,134.13,103.11,5.82,3.99,59.76,66.29,1,1
23/10/2020 17:00,180,3.84,67.03,1,1,1,1.41,-0.22,2.498,0.6057,-7.67,-8.8,5.03,-0.01,2.94,1.61,5.02,3.67,134.48,103.11,5.82,4.01,59.6,66.36,1,1
23/10/2020 17:00,190,3.95,67.64,1,1,1,1.26,-0.24,2.5314,0.5838,-7.49,-8.59,5.03,-0.01,3.01,1.61,5,3.78,136.23,103.12,5.83,4.11,58.89,66.88,1,1
23/10/2020 17:00,200,4.01,67.75,1,1,1,1.19,-0.24,2.5574,0.5834,-7.41,-8.46,5.03,-0.01,3.07,1.63,5.01,3.83,137.98,103.13,5.88,4.16,58.48,66.99,1,1
23/10/2020 17:00,210,4.13,68.13,1,1,1,1.07,-0.25,2.6029,0.5729,-7.4,-8.41,5.03,-0.01,3.12,1.64,5.01,3.94,139.73,103.13,5.9,4.27,58.12,67.34,1,1
23/10/2020 17:00,300,4.27,67.63,1,1,1,0.88,-0.21,2.7028,0.6187,-9.34,-9.71,5.03,-0.01,3.53,1.72,5.22,4.04,155.47,103.19,6.3,4.39,55.95,66.96,1,1
23/10/2020 17:00,400,3.95,65.36,1,1,1,1.09,-0.14,2.6332,0.7214,-12.18,-12.34,5.03,-0.01,4.09,1.74,5.89,3.71,172.96,103.25,7.18,4.09,55.21,64.91,1,1
23/10/2020 17:00,500,4.22,67.27,1,1,1,0.92,-0.14,2.6863,0.6243,-14.79,-14.68,5.03,-0.01,4.43,1.71,6.21,4,190.45,103.32,7.62,4.35,54.51,66.8,1,1
23/10/2020 17:00,600,4.31,69.05,1,1,1,0.82,-0.15,2.6307,0.5032,-16.84,-16.64,5.03,-0.01,4.76,1.62,6.22,4.12,207.94,103.38,7.84,4.43,52.58,68.54,1,1
23/10/2020 17:00,700,4.53,70.48,1,1,1,0.71,-0.16,2.6634,0.4137,-18.5,-17.93,5.03,-0.01,5.08,1.59,6.26,4.36,225.43,103.44,8.06,4.64,50.97,69.94,1,1
23/10/2020 17:10,50,4.26,72.6,1,1,1,1.05,-0.3,2.4118,0.2582,-12.04,-12.53,5.03,-0.01,1.71,1.38,4.48,4.18,111.74,103.03,4.79,4.4,69.09,71.69,1,1
23/10/2020 17:10,140,3.87,72.27,1,1,1,1.51,-0.24,2.2317,0.2499,-9.06,-9.97,5.03,-0.01,2.3,1.28,5.08,3.84,127.48,103.09,5.58,4.05,65.62,71.52,1,1
23/10/2020 17:10,150,3.91,72.12,1,1,1,1.45,-0.23,2.2573,0.261,-8.64,-9.65,5.03,-0.01,2.37,1.3,5.15,3.87,129.23,103.09,5.67,4.08,65.25,71.39,1,1
23/10/2020 17:10,160,3.94,72.21,1,1,1,1.43,-0.23,2.2701,0.2562,-8.2,-9.28,5.03,-0.01,2.44,1.31,5.25,3.9,130.98,103.1,5.79,4.12,65.05,71.49,1,1
23/10/2020 17:10,170,3.97,72.4,1,1,1,1.39,-0.23,2.2716,0.2441,-7.84,-8.95,5.03,-0.01,2.51,1.3,5.32,3.93,132.73,103.11,5.89,4.14,64.75,71.68,1,1
23/10/2020 17:10,178,3.96,72.24,1,1,1,1.38,-0.23,2.2766,0.254,-7.62,-8.72,5.03,-0.01,2.56,1.31,5.36,3.92,134.13,103.11,5.94,4.13,64.47,71.53,1,1
23/10/2020 17:10,180,3.96,72.14,1,1,1,1.38,-0.22,2.2772,0.2597,-7.58,-8.67,5.03,-0.01,2.57,1.31,5.37,3.91,134.48,103.11,5.95,4.13,64.43,71.45,1,1
23/10/2020 17:10,190,3.9,71.52,1,1,1,1.42,-0.2,2.2811,0.2949,-7.4,-8.46,5.03,-0.01,2.62,1.33,5.45,3.85,136.23,103.12,6.05,4.08,64.36,70.91,1,1
23/10/2020 17:10,200,3.85,70.88,1,1,1,1.45,-0.17,2.2878,0.3306,-7.32,-8.34,5.03,-0.01,2.66,1.36,5.54,3.79,137.98,103.13,6.14,4.03,64.38,70.35,1,1
23/10/2020 17:10,210,3.91,70.59,1,1,1,1.39,-0.16,2.3301,0.3526,-7.32,-8.3,5.03,-0.01,2.69,1.39,5.6,3.83,139.73,103.13,6.21,4.08,64.36,70.1,1,1
23/10/2020 17:10,300,4.45,71.6,1,1,1,0.86,-0.17,2.5471,0.3179,-9.33,-9.76,5.03,-0.01,3.02,1.48,5.76,4.32,155.47,103.19,6.51,4.57,62.32,71.07,1,1
23/10/2020 17:10,400,4.53,70.94,1,1,1,0.67,-0.17,2.6252,0.3759,-12.23,-12.34,5.03,-0.01,3.39,1.55,5.58,4.36,172.95,103.25,6.53,4.63,58.71,70.4,1,1
23/10/2020 17:10,500,4.42,71.73,1,1,1,0.71,-0.16,2.5147,0.3037,-14.68,-14.7,5.03,-0.01,3.75,1.46,5.91,4.29,190.44,103.31,7,4.53,57.62,71.21,1,1
23/10/2020 17:10,600,4.52,72.81,1,1,1,0.73,-0.14,2.4983,0.2204,-16.76,-16.57,5.03,-0.01,4.16,1.41,6.52,4.42,207.93,103.37,7.73,4.64,57.46,72.33,1,1
23/10/2020 17:10,700,4.41,73.5,1,1,1,0.78,-0.13,2.3912,0.1584,-18.39,-17.8,5.03,-0.01,4.5,1.32,6.97,4.33,225.42,103.44,8.3,4.53,57.12,73.05,1,1
23/10/2020 17:20,50,5.05,75.56,1,1,1,0.4,-0.12,2.5352,-0.0114,-12.48,-12.97,5.03,-0.01,1.45,1.31,5.08,4.94,111.74,103.03,5.28,5.11,74.1,75.18,1,1
23/10/2020 17:20,140,4.7,77.43,1,1,1,0.47,-0.14,2.2346,-0.1627,-9.5,-10.35,5.03,-0.01,1.48,1.07,5.06,4.65,127.48,103.08,5.27,4.77,73.67,77.01,1,1
23/10/2020 17:20,150,4.59,77.34,1,1,1,0.53,-0.14,2.1921,-0.1499,-9.07,-10,5.03,-0.01,1.52,1.06,5.03,4.54,129.23,103.09,5.25,4.66,73.16,76.9,1,1
23/10/2020 17:20,160,4.5,77.14,1,1,1,0.64,-0.14,2.1711,-0.1331,-8.59,-9.59,5.03,-0.01,1.57,1.05,5.11,4.47,130.98,103.1,5.35,4.59,72.94,76.72,1,1
23/10/2020 17:20,170,4.49,77.01,1,1,1,0.71,-0.13,2.1783,-0.1231,-8.2,-9.23,5.03,-0.01,1.64,1.06,5.24,4.46,132.73,103.1,5.49,4.59,72.64,76.59,1,1
23/10/2020 17:20,178,4.5,76.85,1,1,1,0.73,-0.13,2.1985,-0.1108,-7.95,-8.97,5.03,-0.01,1.7,1.08,5.32,4.48,134.13,103.11,5.59,4.61,72.28,76.43,1,1
23/10/2020 17:20,180,4.51,76.82,1,1,1,0.73,-0.13,2.2057,-0.1087,-7.91,-8.92,5.03,-0.01,1.71,1.09,5.34,4.49,134.47,103.11,5.61,4.62,72.2,76.4,1,1
23/10/2020 17:20,190,4.53,76.76,1,1,1,0.77,-0.14,2.2235,-0.1029,-7.72,-8.67,5.03,-0.01,1.8,1.1,5.47,4.51,136.22,103.11,5.76,4.64,71.74,76.33,1,1
23/10/2020 17:20,200,4.46,76.57,1,1,1,0.88,-0.14,2.2086,-0.0876,-7.64,-8.53,5.03,-0.01,1.89,1.1,5.62,4.45,137.97,103.12,5.93,4.59,71.43,76.15,1,1
23/10/2020 17:20,210,4.35,76.25,1,1,1,1.02,-0.13,2.1827,-0.0626,-7.64,-8.47,5.03,-0.01,1.97,1.1,5.79,4.35,139.72,103.13,6.12,4.49,71.19,75.85,1,1
23/10/2020 17:20,300,4.5,75.43,1,1,1,0.94,-0.1,2.3053,-0.0051,-9.54,-9.99,5.03,-0.01,2.34,1.19,6.4,4.48,155.46,103.18,6.81,4.64,69.96,75.12,1,1
23/10/2020 17:20,400,4.81,75.13,1,1,1,0.73,-0.09,2.4709,0.0187,-12.5,-12.68,5.03,-0.01,2.62,1.29,6.7,4.75,172.94,103.24,7.19,4.93,68.63,74.84,1,1
23/10/2020 17:20,500,5.05,75.54,1,1,1,0.64,-0.09,2.5536,-0.0169,-15.09,-14.83,5.03,-0.01,2.92,1.31,7.02,4.98,190.43,103.3,7.6,5.15,67.38,75.24,1,1
23/10/2020 17:20,600,4.6,76.45,1,1,1,0.74,-0.09,2.2694,-0.0893,-16.8,-16.76,5.03,-0.01,3.14,1.13,7.26,4.57,207.92,103.36,7.91,4.71,66.59,76.14,1,1
23/10/2020 17:20,700,4.69,75.5,1,1,1,0.59,-0.1,2.3776,-0.0095,-18.46,-18.14,5.03,-0.01,3.43,1.23,6.79,4.63,225.4,103.42,7.6,4.79,63.22,75.17,1,1
23/10/2020 17:30,50,5.51,78.21,1,1,1,0.23,-0.06,2.5099,-0.2879,-12.66,-13.12,5.04,-0.01,1.22,1.15,5.51,5.42,111.75,103.03,5.65,5.55,77.51,78.03,1,1
23/10/2020 17:30,140,4.92,80.79,1,1,1,0.24,-0.22,2.082,-0.4373,-9.68,-10.48,5.04,-0.01,1.37,0.85,5.03,4.88,127.49,103.09,5.22,4.96,74.8,80.12,1,1
23/10/2020 17:30,150,4.79,80.64,1,1,1,0.19,-0.24,2.0413,-0.407,-9.27,-10.15,5.04,-0.01,1.42,0.85,4.82,4.75,129.24,103.1,5.03,4.82,73.63,79.9,1,1
23/10/2020 17:30,160,4.67,80.32,1,1,1,0.23,-0.25,2.0163,-0.3685,-8.82,-9.8,5.04,-0.01,1.48,0.85,4.74,4.62,130.99,103.1,4.96,4.7,72.66,79.55,1,1
23/10/2020 17:30,170,4.55,79.74,1,1,1,0.4,-0.22,2.0108,-0.32,-8.46,-9.51,5.04,-0.01,1.54,0.88,4.86,4.52,132.73,103.11,5.1,4.6,72.4,79.04,1,1
23/10/2020 17:30,178,4.47,79.28,1,1,1,0.55,-0.2,2.0139,-0.285,-8.24,-9.32,5.04,-0.01,1.59,0.89,5.01,4.46,134.13,103.12,5.25,4.55,72.37,78.65,1,1
23/10/2020 17:30,180,4.46,79.2,1,1,1,0.58,-0.2,2.0165,-0.2797,-8.2,-9.28,5.04,-0.01,1.6,0.9,5.05,4.45,134.48,103.12,5.29,4.54,72.38,78.59,1,1
23/10/2020 17:30,190,4.42,78.78,1,1,1,0.72,-0.18,2.0313,-0.2494,-8.04,-9.07,5.04,-0.01,1.68,0.92,5.26,4.42,136.23,103.12,5.52,4.52,72.25,78.22,1,1
23/10/2020 17:30,200,4.44,78.65,1,1,1,0.8,-0.17,2.056,-0.2424,-8.01,-8.92,5.04,-0.01,1.77,0.94,5.46,4.46,137.98,103.13,5.74,4.55,72.01,78.11,1,1
23/10/2020 17:30,210,4.44,78.59,1,1,1,0.87,-0.17,2.0641,-0.2392,-8.05,-8.83,5.04,-0.01,1.85,0.94,5.66,4.47,139.73,103.14,5.95,4.56,71.92,78.06,1,1
23/10/2020 17:30,300,4,76.51,1,1,1,1.23,-0.11,2.0024,-0.0788,-9.71,-10.03,5.04,-0.01,2.34,1,6.48,4.04,155.47,103.19,6.89,4.16,70.16,76.14,1,1
23/10/2020 17:30,400,4.48,78.34,1,1,1,0.85,-0.13,2.0909,-0.2305,-12.62,-12.77,5.04,-0.01,2.55,0.96,6.67,4.5,172.96,103.26,7.14,4.6,69.07,77.93,1,1
23/10/2020 17:30,500,4.57,78.37,1,1,1,0.92,-0.12,2.1379,-0.2405,-15.09,-15.08,5.04,-0.01,3.15,0.98,7.68,4.61,190.45,103.32,8.3,4.71,67.69,77.98,1,1
23/10/2020 17:30,600,4.04,77.32,1,1,1,0.94,-0.11,1.957,-0.1375,-16.94,-16.82,5.04,-0.01,3.36,0.94,7.32,4.06,207.95,103.39,8.05,4.17,65.32,76.95,1,1
23/10/2020 17:30,700,4.58,77.29,1,1,1,0.74,-0.12,2.2114,-0.1499,-18.28,-18.09,5.04,-0.01,3.88,1.07,7.43,4.58,225.44,103.45,8.38,4.7,62.42,76.88,1,1
23/10/2020 17:40,50,4.98,78.75,1,1,1,0.7,-0.18,2.2869,-0.2805,-12.54,-13,5.03,-0.01,1.24,1.04,5.24,4.98,111.74,103.03,5.38,5.09,76.69,78.22,1,1
23/10/2020 17:40,140,4.92,81.29,1,1,1,0.2,-0.25,2.0471,-0.4717,-9.69,-10.47,5.03,-0.01,1.38,0.82,4.98,4.88,127.48,103.08,5.17,4.95,74.47,80.52,1,1
23/10/2020 17:40,150,4.66,81.14,1,1,1,0.45,-0.24,1.9637,-0.4411,-9.29,-10.16,5.03,-0.01,1.42,0.79,5.04,4.66,129.23,103.09,5.24,4.73,74.24,80.41,1,1
23/10/2020 17:40,160,4.44,80.77,1,1,1,0.65,-0.23,1.9043,-0.3963,-8.86,-9.8,5.03,-0.01,1.48,0.78,5.08,4.46,130.97,103.09,5.29,4.53,73.79,80.08,1,1
23/10/2020 17:40,170,4.27,80.47,1,1,1,0.76,-0.22,1.8605,-0.3595,-8.5,-9.49,5.03,-0.01,1.54,0.78,5.07,4.3,132.72,103.1,5.29,4.37,73.12,79.77,1,1
